Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
NIRCAM,NRCA3_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1968.50,1968.50,160,160,80.50,80.50,0.03100313,0.03113876,81.348576,-498.228148,-0.098896,-1,0.0,-1,-90.136146,-0.098896,-2.4814,2.4816,2.4791,-2.4790,-2.4894,-2.4934,2.4896,2.4920,2014-01-01,
NIRCAM,NRCA4_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,80.50,1968.50,160,160,80.50,80.50,0.03094391,0.03106830,81.510692,-488.986154,-0.314509,-1,180.0,-1,-90.372135,-0.314509,-2.4766,2.4768,2.4744,-2.4742,-2.4828,-2.4886,2.4832,2.4873,2014-01-01,
NIRCAM,NRCA5_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1024.50,1024.50,160,160,42.5,80.50,0.06280561,0.06311047,86.103458,-493.227512,-0.089504,-1,0.0,-1,-90.133290,-0.089504,-2.6407,7.4194,7.4055,-2.6358,-5.0484,-5.0554,5.0469,5.0479,2014-01-01,
NIRCAM,NRCB1_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,80.50,1968.50,160,160,80.50,80.50,0.03088347,0.03103906,-92.053307,-487.085000,0.172044,-1,180.0,-1,-89.809645,0.172044,-2.4719,2.4718,2.4695,-2.4695,-2.4845,-2.4822,2.4834,2.4825,2014-01-01,
NIRCAM,NRCB2_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.50,1968.50,160,160,80.50,80.50,0.03095419,0.03110524,-91.548070,-496.327174,0.385446,-1,0.0,-1,-89.546184,0.385446,-2.4776,2.4775,2.4751,-2.4752,-2.4920,-2.4854,2.4907,2.4856,2014-01-01,
NIRCAM,NRCB3_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.50,1968.50,160,160,80.50,80.50,0.03090014,0.03103163,-82.096659,-487.104063,-0.116105,-1,180.0,-1,-89.985392,-0.116105,-2.4733,2.4731,2.4708,-2.4709,-2.4888,-2.4767,2.4876,2.4771,2014-01-01,
NIRCAM,NRCB4_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,80.50,1968.50,160,160,80.50,80.50,0.03097468,0.03113306,-82.286889,-496.205563,-0.063159,-1,0.0,-1,-89.951901,-0.063159,-2.4793,2.4791,2.4767,-2.4769,-2.4961,-2.4857,2.4948,2.4860,2014-01-01,
NIRCAM,NRCB5_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,984.50,1028.50,160,160,80.50,80.50,0.06291804,0.06323160,-86.872627,-491.700766,-0.034677,-1,180.0,-1,-89.921968,-0.034677,-5.0384,5.0381,5.0287,-5.0290,-5.0708,-5.0481,5.0663,5.0494,2014-01-01,
NIRCAM,NRCA1_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,160.50,1888.50,320,320,160.50,160.50,0.03099965,0.03114570,93.657889,-500.556512,-0.163387,-1,0.0,-1,-90.177890,-0.163387,-4.9649,4.9649,4.9552,-4.9551,-4.9819,-4.9873,4.9823,4.9820,2014-01-01,
NIRCAM,NRCA2_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1888.50,1888.50,320,320,160.50,160.50,0.03094009,0.03106963,93.518105,-486.508873,-0.024515,-1,180.0,-1,-90.082040,-0.024515,-4.9551,4.9552,4.9458,-4.9457,-4.9657,-4.9784,4.9668,4.9739,2014-01-01,
NIRCAM,NRCA3_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1888.50,1888.50,320,320,160.50,160.50,0.03102441,0.03116285,78.871317,-500.725832,-0.077281,-1,0.0,-1,-90.123753,-0.077281,-4.9684,4.9693,4.9595,-4.9586,-4.9817,-4.9930,4.9825,4.9873,2014-01-01,
NIRCAM,NRCA4_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,160.50,1888.50,320,320,160.50,160.50,0.03093524,0.03105580,79.022668,-486.516620,-0.280828,-1,180.0,-1,-90.340489,-0.280828,-4.9540,4.9548,4.9454,-4.9446,-4.9631,-4.9766,4.9646,4.9717,2014-01-01,
NIRCAM,NRCA5_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1024.50,1024.50,320,320,160.50,160.50,0.06280561,0.06311047,86.103458,-493.227512,-0.089504,-1,0.0,-1,-90.133290,-0.089504,-10.0677,10.0692,10.0316,-10.0301,-10.0882,-10.1155,10.0932,10.0968,2014-01-01,
NIRCAM,NRCB1_SUB320,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,160.50,1888.50,320,320,160.50,160.50,0.03086456,0.03101740,-94.515334,-484.594242,0.191506,-1,180.0,-1,-89.795231,0.191506,-4.9431,4.9430,4.9337,-4.9338,-4.9662,-4.9611,4.9618,4.9623,2014-01-01,
NIRCAM,NRCB2_SUB320,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1888.50,1888.50,320,320,160.50,160.50,0.03096481,0.03111951,-94.042255,-498.795832,0.420777,-1,0.0,-1,-89.516140,0.420777,-4.9593,4.9593,4.9495,-4.9496,-4.9872,-4.9735,4.9820,4.9740,2014-01-01,
NIRCAM,NRCB3_SUB320,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1888.50,1888.50,320,320,160.50,160.50,0.03089134,0.03101923,-79.630757,-484.621989,-0.149542,-1,180.0,-1,-90.016940,-0.149542,-4.9477,4.9469,4.9376,-4.9384,-4.9769,-4.9509,4.9722,4.9525,2014-01-01,
NIRCAM,NRCB4_SUB320,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,160.50,1888.50,320,320,160.50,160.50,0.03099571,0.03115684,-79.804865,-498.698959,-0.084598,-1,0.0,-1,-89.964596,-0.084598,-4.9647,4.9638,4.9541,-4.9549,-4.9983,-4.9744,4.9928,4.9752,2014-01-01,
NIRCAM,NRCB5_SUB320,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,984.50,1028.50,320,320,160.50,160.50,0.06291804,0.06323160,-86.872627,-491.700766,-0.034677,-1,180.0,-1,-89.921968,-0.034677,-10.0871,10.0857,10.0483,-10.0495,-10.1468,-10.0953,10.1286,10.1007,2014-01-01,
NIRCAM,NRCA1_SUB640,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,320.50,1728.50,640,640,320.50,320.50,0.03102246,0.03117621,98.636941,-505.524253,-0.235386,-1,0.0,-1,-90.236573,-0.235386,-9.9480,9.9472,9.9075,-9.9083,-9.9767,-9.9880,9.9767,9.9663,2014-01-01,
NIRCAM,NRCA2_SUB640,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1728.50,1728.50,640,640,320.50,320.50,0.03090305,0.03102697,98.461722,-481.532811,-0.062968,-1,180.0,-1,-90.111819,-0.062968,-9.9084,9.9076,9.8706,-9.8714,-9.9181,-9.9457,9.9232,9.9295,2014-01-01,
NIRCAM,NRCA3_SUB640,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1728.50,1728.50,640,640,320.50,320.50,0.03106832,0.03121245,73.908738,-505.725523,-0.032800,-1,0.0,-1,-90.100145,-0.032800,-9.9600,9.9647,9.9248,-9.9202,-9.9755,-10.0125,9.9781,9.9880,2014-01-01,
NIRCAM,NRCA4_SUB640,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,320.50,1728.50,640,640,320.50,320.50,0.03091913,0.03103204,74.052949,-481.576299,-0.214583,-1,180.0,-1,-90.276117,-0.214583,-9.9109,9.9154,9.8784,-9.8740,-9.9162,-9.9509,9.9241,9.9319,2014-01-01,
NIRCAM,NRCA5_SUB640,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1024.50,1024.50,640,640,320.50,320.50,0.06280561,0.06311047,86.103458,-493.227512,-0.089504,-1,0.0,-1,-90.133290,-0.089504,-20.1759,20.1824,20.0316,-20.0260,-20.1759,-20.2546,20.1959,20.1796,2014-01-01,
NIRCAM,NRCB1_SUB640,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,320.50,1728.50,640,640,320.50,320.50,0.03082803,0.03097542,-99.432461,-479.615955,0.229252,-1,180.0,-1,-89.765257,0.229252,-9.8833,9.8843,9.8477,-9.8467,-9.9215,-9.9090,9.9058,9.9144,2014-01-01,
NIRCAM,NRCB2_SUB640,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1728.50,1728.50,640,640,320.50,320.50,0.03098730,0.03114934,-99.037897,-503.732740,0.492614,-1,0.0,-1,-89.457118,0.492614,-9.9358,9.9366,9.8972,-9.8964,-9.9877,-9.9593,9.9663,9.9599,2014-01-01,
NIRCAM,NRCB3_SUB640,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1728.50,1728.50,640,640,320.50,320.50,0.03087498,0.03099567,-74.705282,-479.656627,-0.215300,-1,180.0,-1,-90.081118,-0.215300,-9.9011,9.8967,9.8600,-9.8643,-9.9514,-9.8921,9.9331,9.8999,2014-01-01,
NIRCAM,NRCB4_SUB640,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,320.50,1728.50,640,640,320.50,320.50,0.03103913,0.03120579,-74.832828,-503.689941,-0.128709,-1,0.0,-1,-89.988822,-0.128709,-9.9551,9.9506,9.9111,-9.9154,-10.0226,-9.9607,9.9987,9.9635,2014-01-01,
NIRCAM,NRCB5_SUB640,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,984.50,1028.50,640,640,320.50,320.50,0.06291804,0.06323160,-86.872627,-491.700766,-0.034677,-1,180.0,-1,-89.921968,-0.034677,-20.2178,20.2122,20.0625,-20.0673,-20.3166,-20.1898,20.2437,20.2110,2014-01-01,
NIRCAM,NRCA5_GRISM256_F322W2,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,256,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.8436,-100.3403,-1.0470,-2.3808,14.1415,15.3510,2014-01-01,
NIRCAM,NRCA5_GRISM128_F322W2,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,128,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9018,-100.5154,-1.0470,-2.3808,5.8931,7.1634,2014-01-01,
NIRCAM,NRCA5_GRISM64_F322W2,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,64,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9314,-100.6061,-1.0470,-2.3808,1.7595,3.0612,2014-01-01,
NIRCAM,NRCA5_GRISM256_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,256,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.8436,-100.3403,-1.0470,-2.3808,14.1415,15.3510,2014-01-01,
NIRCAM,NRCA5_GRISM128_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,128,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9018,-100.5154,-1.0470,-2.3808,5.8931,7.1634,2014-01-01,
NIRCAM,NRCA5_GRISM64_F277W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,64,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9314,-100.6061,-1.0470,-2.3808,1.7595,3.0612,2014-01-01,
NIRCAM,NRCA5_GRISM256_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,256,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.8436,-100.3403,-1.0470,-2.3808,14.1415,15.3510,2014-01-01,
NIRCAM,NRCA5_GRISM128_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,128,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9018,-100.5154,-1.0470,-2.3808,5.8931,7.1634,2014-01-01,
NIRCAM,NRCA5_GRISM64_F356W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,468,35,2048,64,1581.00,35.00,0.06388152,0.06447682,50.823201,-556.357929,0.220502,-1,0.0,-1,-90.143039,0.220502,-100.6989,29.9614,29.9314,-100.6061,-1.0470,-2.3808,1.7595,3.0612,2014-01-01,
